"subjectId" "activity" "domain" "signal" "instrument" "jerk_ind" "estimate_func" "axis" "mean"
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" -0.231358959054545
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" -0.189088586758182
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.142843838381818
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.0439473073581818
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.400902256363636
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.304540556345455
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.419344696
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.639741264909091
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" -0.222513914852727
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.477676635818182
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" -0.378521914981818
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.342075432
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.420055781272727
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.715726893818182
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.427686570727273
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.617112539636364
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.342703926363636
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.0693017133890909
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.0956417028527273
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" -0.216500720145455
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.590812298
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.598236639818182
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.362052183090909
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.272691394545455
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0281633797398182
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.121943461236364
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "X" -0.169006952418182
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.0491726302763636
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.404596936545455
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0755645318545455
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.00209171684890909
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.0117089275472727
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.290879965872727
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.399771473818182
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.677995585454545
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.0247950825654545
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0657601804418182
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.0721458973490909
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.550274396
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.603097110545455
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.3090880546
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0975590199454545
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0386244096705455
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0595558392545455
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.515829417272727
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.725210290909091
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.556390218
26 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.942095257090909
26 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.246169656181818
26 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" -0.00199310572363636
26 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.962011392181818
26 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.937858157818182
26 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.929636797636364
26 "WALKING_UPSTAIRS" NA NA NA NA NA NA -0.324136736591529
27 "LAYING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.980631846891892
27 "LAYING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.982915951891892
27 "LAYING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.987356589864865
27 "LAYING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.173719387825676
27 "LAYING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.254636552121622
27 "LAYING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.360078542418919
27 "LAYING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.977615702567568
27 "LAYING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.984269087972973
27 "LAYING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.986582387972973
27 "LAYING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.986679572567568
27 "LAYING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.985257277297297
27 "LAYING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.988033129054054
27 "LAYING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" 0.0961256024564865
27 "LAYING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" 0.0629930660081081
27 "LAYING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" 0.148092918859459
27 "LAYING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.987477465405405
27 "LAYING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.986116008783784
27 "LAYING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.989901169864865
27 "LAYING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.987028539054054
27 "LAYING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.986795837297297
27 "LAYING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.979202019189189
27 "LAYING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" 0.0911101099674324
27 "LAYING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.0195690475405405
27 "LAYING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" 0.254804846483784
27 "LAYING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.989382328918919
27 "LAYING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.983052318513513
27 "LAYING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.980096438108108
27 "LAYING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.274102492432432
27 "LAYING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0179867611216216
27 "LAYING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.107699732837838
27 "LAYING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.978455153108108
27 "LAYING" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.983736043783784
27 "LAYING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.986636996081081
27 "LAYING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0766268551324324
27 "LAYING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.0126491088851351
27 "LAYING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.000685549292837838
27 "LAYING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.986471899324324
27 "LAYING" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.985159461756757
27 "LAYING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.989685146621622
27 "LAYING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.0195427328781081
27 "LAYING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0957839566891892
27 "LAYING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.118738360783784
27 "LAYING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.988837212162162
27 "LAYING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.98428747527027
27 "LAYING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.97837499972973
27 "LAYING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.101147695256757
27 "LAYING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0362186160902703
27 "LAYING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0642797849864865
27 "LAYING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.993503720810811
27 "LAYING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.993025877297297
27 "LAYING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.993296720540541
27 "LAYING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" -0.530434604864865
27 "LAYING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" 0.567879494054054
27 "LAYING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" 0.84539238027027
27 "LAYING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.971183862702703
27 "LAYING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.993701742972973
27 "LAYING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.989056311351351
27 "LAYING" NA NA NA NA NA NA -0.74572774272594
27 "SITTING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.988682108428571
27 "SITTING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.974057855571429
27 "SITTING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.974665817
27 "SITTING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.0585153003971429
27 "SITTING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.144625790198857
27 "SITTING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.121635059074286
27 "SITTING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.988659196428571
27 "SITTING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.971266062714286
27 "SITTING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.963220672571429
27 "SITTING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.990839607428571
27 "SITTING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.985238583714286
27 "SITTING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.987087721142857
27 "SITTING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" 0.194318820804286
27 "SITTING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.0105794955342857
27 "SITTING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" 0.03477278444
27 "SITTING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.991292270714286
27 "SITTING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.986083114
27 "SITTING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.989282516857143
27 "SITTING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.987207904714286
27 "SITTING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.984141119142857
27 "SITTING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.976848134285714
27 "SITTING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" 0.0280636008338571
27 "SITTING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.159439066752857
27 "SITTING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" 0.0218168994742857
27 "SITTING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.988984618428571
27 "SITTING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.981037690285714
27 "SITTING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.977595519142857
27 "SITTING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.273941302571429
27 "SITTING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0155269799285714
27 "SITTING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.105521912588571
27 "SITTING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.988580107714286
27 "SITTING" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.971579125714286
27 "SITTING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.965858735142857
27 "SITTING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0779038963571429
27 "SITTING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.004670724222
27 "SITTING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.00611285425957143
27 "SITTING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.990658097857143
27 "SITTING" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.985097470714286
27 "SITTING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.988904001571429
27 "SITTING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.0371830822285714
27 "SITTING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0797345645214286
27 "SITTING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.0833752812157143
27 "SITTING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.988492425142857
27 "SITTING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.982067465142857
27 "SITTING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.975713310142857
27 "SITTING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0951635808
27 "SITTING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0396410809285714
27 "SITTING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0503883556285714
27 "SITTING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.993640318285714
27 "SITTING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.992226442142857
27 "SITTING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.991766787571429
27 "SITTING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.839464714
27 "SITTING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" 0.212947021371429
27 "SITTING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" 0.276417431042857
27 "SITTING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.982445738
27 "SITTING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.982553336571429
27 "SITTING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.967268066
27 "SITTING" NA NA NA NA NA NA -0.767583242224208
27 "STANDING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.99012181225
27 "STANDING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.961356141125
27 "STANDING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.97414624525
27 "STANDING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" 0.13780485515
27 "STANDING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.06545831223625
27 "STANDING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.09125639792625
27 "STANDING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.99287582525
27 "STANDING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.954381606375
27 "STANDING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.958924794125
27 "STANDING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.987771749375
27 "STANDING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.97586868
27 "STANDING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.9851113755
27 "STANDING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" 0.29614372759125
27 "STANDING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.03292309817125
27 "STANDING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" 0.055479501535
27 "STANDING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.98860681
27 "STANDING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.977605582
27 "STANDING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.98820826225
27 "STANDING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.970149628875
27 "STANDING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.983731873
27 "STANDING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.980862493125
27 "STANDING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.24681962557625
27 "STANDING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.1390560867165
27 "STANDING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" 0.05763026998875
27 "STANDING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.970221836375
27 "STANDING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.98185775725
27 "STANDING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.983105048875
27 "STANDING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.279566921625
27 "STANDING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.016593236445
27 "STANDING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.107835818025
27 "STANDING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.9919515835
27 "STANDING" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.955171419
27 "STANDING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.962408444875
27 "STANDING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.074969980825
27 "STANDING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.0122433312349875
27 "STANDING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.00137950299425
27 "STANDING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.987628362
27 "STANDING" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.975829725
27 "STANDING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.987354788
27 "STANDING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.026731653905
27 "STANDING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.067507120075
27 "STANDING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.07168414632375
27 "STANDING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.9699020075
27 "STANDING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.982498991125
27 "STANDING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.981281807
27 "STANDING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0987605078625
27 "STANDING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0417471753375
27 "STANDING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.051403918985
27 "STANDING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.9826424495
27 "STANDING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.990798007875
27 "STANDING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.9889703575
27 "STANDING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.965351492
27 "STANDING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.188504847375
27 "STANDING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" -0.00557416876082625
27 "STANDING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.994012162875
27 "STANDING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.97964105225
27 "STANDING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.968169953625
27 "STANDING" NA NA NA NA NA NA -0.774239688753636
27 "WALKING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.308702374385965
27 "WALKING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.13678354122807
27 "WALKING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.312372595438596
27 "WALKING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.301660253842105
27 "WALKING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.154280392119298
27 "WALKING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.248446349
27 "WALKING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.365256349298246
27 "WALKING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.267741550175439
27 "WALKING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.345515217192982
27 "WALKING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.345482736842105
27 "WALKING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.194767362438596
27 "WALKING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.382617091578947
27 "WALKING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" -0.268722350470175
27 "WALKING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.226365823631579
27 "WALKING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" -0.199017301947368
27 "WALKING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.346610413333333
27 "WALKING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.0655179027631579
27 "WALKING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.417957993859649
27 "WALKING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.498017935263158
27 "WALKING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.534724231403509
27 "WALKING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.318182379824561
27 "WALKING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.0405734629829825
27 "WALKING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" 0.00198569075263158
27 "WALKING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" -0.128721382112281
27 "WALKING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.642349125614035
27 "WALKING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.530943838421053
27 "WALKING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.297847512280702
27 "WALKING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.276849485438596
27 "WALKING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0166478783221912
27 "WALKING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.112822289263158
27 "WALKING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.348475560526316
27 "WALKING" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.187301214964912
27 "WALKING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.297318273508772
27 "WALKING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0684331971807018
27 "WALKING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.00161230290877193
27 "WALKING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.020752327245614
27 "WALKING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.316184021578947
27 "WALKING" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.104090459225439
27 "WALKING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.401188539824561
27 "WALKING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.08558835714
27 "WALKING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0365348163649123
27 "WALKING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.118267750196491
27 "WALKING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.606860248596491
27 "WALKING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.529865057894737
27 "WALKING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.250120409298246
27 "WALKING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0786163508824035
27 "WALKING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0476974404561403
27 "WALKING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0650247552701754
27 "WALKING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.523256879298246
27 "WALKING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.634105502807017
27 "WALKING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.426346962631579
27 "WALKING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.944759287368421
27 "WALKING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.187497034561404
27 "WALKING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" -0.126210937305263
27 "WALKING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.979866136842105
27 "WALKING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.973792999824561
27 "WALKING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.956593490526316
27 "WALKING" NA NA NA NA NA NA -0.322780664778947
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "X" 0.0829831545090909
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.0626729573068182
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.241600361090909
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.390366905
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.0530611096231818
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.154663327609091
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "X" 0.194912716568182
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.17564706475
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.303090701863636
